Solvent 1 (S1),S1 Weight %,Solvent 2 (S2),S2 Weight %,Salt 1,Salt1 Molality (mol salt/kg polymer),Temperature (K),Conductivity_test,Conductivity_pred,error
PEGDM-2500,0.754207651,,,LiTFSI,1.13507378,328.15,0.598,0.7776888008359298,0.3004829445416887
PEGDM-2500,0.754207651,,,LiTFSI,1.13507378,343.15,1.08,0.9531359100945835,0.1174667499124227
PEGDM-2500,0.605403983,,,LiTFSI,2.27014756,353.15,1.4400000000000002,1.001544047655286,0.30448330023938486
PEGDM-2500,0.754207651,,,LiTFSI,1.13507378,318.15,0.37,0.6711309138286817,0.8138673346721128
PEGDM-400,0.605403983,,,LiTFSI,2.27014756,338.15,2.87,2.6988344417173185,0.059639567345882105
PEGDM-400,0.754207651,,,LiTFSI,1.13507378,328.15,2.3600000000000003,2.6801604222033473,0.13566119584887582
PEGDM-400,0.754207651,,,LiTFSI,1.13507378,343.15,3.54,3.2926215677645927,0.06988091306084954
PEGDM-400,0.605403983,,,LiTFSI,2.27014756,353.15,4.37,3.6757609291306403,0.15886477594264525
PEGDM-400,0.754207651,,,LiTFSI,1.13507378,318.15,1.73,2.309068560441046,0.3347217112375988
PEGDME,0.992811622,,,LiPDI,0.029897843,295.04616999999996,0.02,0.014060250878715014,0.2969874560642493
PEGDME,0.992811622,,,LiPDI,0.029897843,333.23335999999995,0.058499999999999996,0.024172727142612056,0.5867909890151786
PEGDME,0.977867066,,,LiPDI,0.093461975,333.06687999999997,0.12000000000000001,0.09286107434458851,0.2261577137950958
PEGDME,0.992811622,,,LiPDI,0.029897843,323.00784999999996,0.0455,0.021168231711736585,0.5347641382035915
PEGDME,0.977867066,,,LiPDI,0.093461975,295.04616999999996,0.0436,0.055259940005717746,0.26742981664490245
PEGDME,0.994288122,,,LiTDI,0.029897843,295.04616999999996,0.0195,0.01829133355198039,0.06198289477023649
PEGDME,0.994288122,,,LiTDI,0.029897843,333.31111,0.0513,0.03170988937126344,0.3818735015348257
PEGDME,0.98235865,,,LiTDI,0.093461975,333.14455,0.14300000000000002,0.11194889201000247,0.21714061531466816
PEGDME,0.994288122,,,LiTDI,0.029897843,322.93483,0.0401,0.027665923970278488,0.31007670897061124
PEGDME,0.98235865,,,LiTDI,0.093461975,295.15939,0.0494,0.06570730544344529,0.3301073976405929
PEGDME,0.849512086,,,Lithium Trifluoromethanesulfonate (Lithium triflate),1.135785908,423.15,2.702825,2.731841509087392,0.010735622575413568
PEGDME,0.849512086,,,Lithium Trifluoromethanesulfonate (Lithium triflate),1.135785908,353.15,0.9913159999999999,1.1302406116326988,0.14014160129837408
PEGDME,0.849512086,,,Lithium Trifluoromethanesulfonate (Lithium triflate),1.135785908,343.15,0.613591,0.878883146970848,0.43235990581812317
PEGDME,0.5,,,TPSB-,1.228679857,423.15,0.0187,0.019461634313196974,0.040729107657592106
PEGDME,0.5,,,TPSB-,1.228679857,353.15,0.0121,0.011628612186510734,0.03895767053630295
PEGDME,0.5,,,TPSB-,1.228679857,343.15,0.00974,0.00990697813038964,0.017143545214542092
