Solvent 1 (S1),S1 Weight %,Solvent 2 (S2),S2 Weight %,Salt 1,Salt1 Molality (mol salt/kg polymer),Temperature (K),Conductivity_test,Conductivity_pred,error
EMC,0.362625043,EC,0.362625043,LiPF6,2.492658618,333.15,13.849841999999999,12.311197086597774,0.11109476291514551
EMC,0.394610009,EC,0.394610009,LiPF6,1.757293481,303.15,9.365354,8.97544863440382,0.04163274186925339
EMC,0.531928949,EC,0.354619299,LiPF6,0.842018941,313.15,11.808604,10.427864682369943,0.11692654928813409
EMC,0.561357709,EC,0.374238473,LiPF6,0.452935335,313.15,9.501815,8.10938044036612,0.14654406128027964
EMC,0.61944252,EC,0.265475366,LiPF6,0.855692819,263.15,4.038240999999999,3.6085623769899784,0.10640242199760266
EMC,0.634160097,EC,0.271782899,LiPF6,0.683129907,323.15,11.135755000000001,11.518102563159545,0.034335127089231324
EMC,0.601239715,EC,0.257674164,LiPF6,1.080805898,283.15,6.6692160000000005,6.1228502416953265,0.08192353618546376
EMC,0.602192252,EC,0.258082394,LiPF6,1.068688481,253.14999999999998,2.722753,2.9288583020585497,0.0756973923299505
EMC,0.545292448,EC,0.363528299,LiPF6,0.66013207,313.15,10.891311,9.552143924499028,0.12295738093430372
EMC,0.458862994,EC,0.458862994,LiPF6,0.589878647,293.15,7.767348,6.218445745502396,0.19941198134776558
EMC,0.56604949,EC,0.242592638,LiPF6,1.557051579,323.15,12.971319,13.259601833604718,0.02222463525912194
EMC,0.558089661,EC,0.372059774,LiPF6,0.49411749,233.14999999999998,0.7951619999999999,1.2302318656078453,0.5471461986461191
EMC,0.653303178,EC,0.279987076,LiPF6,0.470311479,263.15,3.57935,2.8406636601635564,0.20637443665370625
EMC,0.652975576,EC,0.279846675,LiPF6,0.473848576,323.15,9.422562000000001,9.84797279748323,0.04514810276475008
EMC,0.603026775,EC,0.258440047,LiPF6,1.058103792,273.15,5.353728,4.859925657433562,0.09223523170516655
EMC,0.456996076,EC,0.30466405,LiPF6,2.05896287,273.15,3.63416,4.414831547593892,0.21481485338947442
