Solvent 1 (S1),S1 Weight %,Solvent 2 (S2),S2 Weight %,Salt 1,Salt1 Molality (mol salt/kg polymer),Temperature (K),Conductivity_test,Conductivity_pred,error
EC,0.599647991,PC,0.222443446,LiAsF6,1.104976779,293.15,5.94,5.019167672869108,0.15502227729476295
EC,0.550664065,PC,0.20427253,LiAsF6,1.657465165,263.15,0.92,2.0065089927992283,1.1809880356513351
EC,0.278042801,PC,0.584470441,LiAsF6,0.813900891,243.14999999999998,0.8099999999999999,0.9390425278276218,0.1593117627501504
EC,0.599647991,PC,0.222443446,LiAsF6,1.104976779,313.15,9.549999999999999,8.238126102642816,0.13736899448766313
EC,0.244436077,PC,0.51382615,LiAsF6,1.627801788,213.14999999999998,0.01,0.26581260033359805,25.581260033359804
EC,0.196849997,PC,0.413796021,LiAsF6,3.255603565,263.15,0.2,1.157323034606036,4.78661517303018
EC,0.599647991,PC,0.222443446,LiAsF6,1.104976779,313.15,9.549999999999999,8.238126102642816,0.13736899448766313
EC,0.729446912,PC,0.115968526,LiAsF6,0.933624786,293.15,6.49,4.841387760530028,0.2540234575454502
EC,0.729446912,PC,0.115968526,LiAsF6,0.933624786,353.15,18.939999999999998,18.089911326407645,0.04488324570181378
EC,0.509078557,PC,0.188846107,LiAsF6,2.209953548,333.15,8.91,10.36488114491933,0.1632863237844366
EC,0.729446912,PC,0.115968526,LiAsF6,0.933624786,263.15,2.29,1.9991338025181224,0.12701580676064522
EC,0.550664065,PC,0.20427253,LiAsF6,1.657465165,353.15,17.34,18.15664849929349,0.04709622256594516
EC,0.278042801,PC,0.584470441,LiAsF6,0.813900891,223.14999999999998,0.13999999999999999,0.4060662362287058,1.9004731159193275
EC,0.509078557,PC,0.188846107,LiAsF6,2.209953548,293.15,1.97,4.083275494145292,1.0727286772311129
EC,0.550664065,PC,0.20427253,LiAsF6,1.657465165,313.15,7.64,7.975645590229598,0.043932668878219644
EC,0.658197475,PC,0.24416277,LiAsF6,0.55248839,273.15,3.17,2.187250215947345,0.31001570474847157
EC,0.44227793,PC,0.164065966,LiAsF6,3.314930335,353.15,11.23,10.41443653519628,0.07262363889614604
EC,0.196849997,PC,0.413796021,LiAsF6,3.255603565,273.15,0.51,1.588080560423595,2.1138834518109704
EC,0.218077315,PC,0.458417711,LiAsF6,2.441702674,253.14999999999998,0.41,1.0882327032340873,1.6542261054489937
